question,answer,score,score2,sim_ans_ans_score,sim_topic_ans_score,multiplication,title,state,link
What should be the personal ability or special attribute of the applicant?,academic credentials,0.7257717251777649,0.7242211103439331,0.3263871914662042,0.2449298501014709,0.0420190325256107,Class Endowed Scholarships,New Jersey,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-jersey/class-endowed-scholarships
What should be the personal ability or special attribute of the applicant?,scholastic ability,0.6868459582328796,0.4847347140312195,0.309160036629741,0.5614336133003235,0.0577890067608793,NY Grace LeGendre Fellowships,New York,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-york/ny-grace-legendre-fellowships
What should be the personal ability or special attribute of the applicant?,academic merit,0.5854186415672302,0.3661394715309143,0.3464124875479634,0.3604777157306671,0.0267660977392985,The JoAnn Heffernan Heisen Scholarship,New York,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-york/the-joann-heffernan-heisen-scholarship
What should be the personal ability or special attribute of the applicant?,merit,0.5300881862640381,0.5803046226501465,0.1989547747507286,0.4835021495819092,0.0295908152972059,Mabel Snoeyenbos Scholarship,North Dakota,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-dakota/mabel-snoeyenbos-scholarship
What should be the personal ability or special attribute of the applicant?,GPA or ACT/SAT score,0.3573716282844543,0.6962650418281555,0.3150359134606516,0.1764766275882721,0.0138338137014602,Percy G. Willson Scholarships,North Dakota,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/north-dakota/percy-g-willson-scholarships
What should be the personal ability or special attribute of the applicant?,good academic standing,0.4094042181968689,0.3812910318374634,0.355434881613415,0.2814049124717712,0.0156135128301943,Penn State Bruce Miller and Dean LaVigne Trustee Scholarship,Pennsylvania,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/pennsylvania/penn-state-bruce-miller-and-dean-lavigne-trustee-scholarship
What should be the personal ability or special attribute of the applicant?,academic performance,0.2725806534290313,0.8387511372566223,0.3020867682122565,0.3097549080848694,0.0213933132274785,Augustana College Family Tuition Grant,South Dakota,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/south-dakota/augustana-college-family-tuition-grant
What should be the personal ability or special attribute of the applicant?,professional skill,0.7504732608795166,0.1968602389097213,0.2062348204773741,0.4875839352607727,0.0148560930904893,Carson-Newman University Bonner Scholars,Tennessee,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/tennessee/carson-newman-university-bonner-scholars
What should be the personal ability or special attribute of the applicant?,exceptional creative ability,0.6178991794586182,0.1969748139381408,0.2150219553617547,0.6080515384674072,0.0159129799645945,Virginia Museum of Fine Arts Visual Arts Fellowship,Virginia,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/virginia/virginia-museum-of-fine-arts-visual-arts-fellowship
What should be the personal ability or special attribute of the applicant?,scholastic ability,0.6143780946731567,0.2541326880455017,0.309160036629741,0.5614336133003235,0.0271005442976876,ESA Foundation,Texas,https://comptroller.texas.gov/programs/education/msp/funding/aid/scholarship/scesaf.php
What should be the personal ability or special attribute of the applicant?,academic ability,0.5848813056945801,0.1812806725502014,0.3630990813164109,0.5944868922233582,0.0228868844837267,Rebekah Assembly of Texas (Irma Gesche Scholarship),Texas,https://comptroller.texas.gov/programs/education/msp/funding/aid/scholarship/scrat.php
What should be the personal ability or special attribute of the applicant?,Academic ability,0.8103966116905212,0.2167036533355713,0.3630990813164109,0.5944868922233582,0.0379080358792398,Rocco C. Caffarelli Scholarship,Texas,https://comptroller.texas.gov/programs/education/msp/funding/aid/scholarship/roccocaff.php
What should be the personal ability or special attribute of the applicant?,personal character,0.5312350392341614,0.4532593786716461,0.1679244328558515,0.422044575214386,0.0170649776666317,Two Ten Footwear Foundation Higher Education Scholarship Program,Texas,https://comptroller.texas.gov/programs/education/msp/funding/aid/scholarship/sctwoten.php
What should be the personal ability or special attribute of the applicant?,scholastic ability,0.6143780946731567,0.2541326880455017,0.309160036629741,0.5614336133003235,0.0271005442976876,ESA Foundation,Texas,https://comptroller.texas.gov/programs/education/msp/funding/aid/scholarship/scesaf.php
What should be the personal ability or special attribute of the applicant?,academic ability,0.5848813056945801,0.1812806725502014,0.3630990813164109,0.5944868922233582,0.0228868844837267,Rebekah Assembly of Texas (Irma Gesche Scholarship),Texas,https://comptroller.texas.gov/programs/education/msp/funding/aid/scholarship/scrat.php
What should be the personal ability or special attribute of the applicant?,Academic ability,0.8103966116905212,0.2167036533355713,0.3630990813164109,0.5944868922233582,0.0379080358792398,Rocco C. Caffarelli Scholarship,Texas,https://comptroller.texas.gov/programs/education/msp/funding/aid/scholarship/roccocaff.php
What should be the personal ability or special attribute of the applicant?,personal character,0.5312350392341614,0.4532593786716461,0.1679244328558515,0.422044575214386,0.0170649776666317,Two Ten Footwear Foundation Higher Education Scholarship Program,Texas,https://comptroller.texas.gov/programs/education/msp/funding/aid/scholarship/sctwoten.php
What should be the personal ability or special attribute of the applicant?,scholastic ability,0.6143780946731567,0.2541326880455017,0.309160036629741,0.5614336133003235,0.0271005442976876,ESA Foundation,Texas,https://comptroller.texas.gov/programs/education/msp/funding/aid/scholarship/scesaf.php
What should be the personal ability or special attribute of the applicant?,academic ability,0.5848813056945801,0.1812806725502014,0.3630990813164109,0.5944868922233582,0.0228868844837267,Rebekah Assembly of Texas (Irma Gesche Scholarship),Texas,https://comptroller.texas.gov/programs/education/msp/funding/aid/scholarship/scrat.php
What should be the personal ability or special attribute of the applicant?,Academic ability,0.8103966116905212,0.2167036533355713,0.3630990813164109,0.5944868922233582,0.0379080358792398,Rocco C. Caffarelli Scholarship,Texas,https://comptroller.texas.gov/programs/education/msp/funding/aid/scholarship/roccocaff.php
What should be the personal ability or special attribute of the applicant?,personal character,0.5312350392341614,0.4532593786716461,0.1679244328558515,0.422044575214386,0.0170649776666317,Two Ten Footwear Foundation Higher Education Scholarship Program,Texas,https://comptroller.texas.gov/programs/education/msp/funding/aid/scholarship/sctwoten.php
What should be the physical disability of the applicant?,learning disabled,0.3893343210220337,0.2828103005886078,0.2956692133194361,0.6874515414237976,0.0223803105786687,Margaret Howard Hamilton Scholarship,Arkansas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arkansas/margaret-howard-hamilton-scholarship
What should be the physical disability of the applicant?,multiple sclerosis,0.8358331918716431,0.5124481320381165,0.150579415834867,0.4274080097675323,0.0275662564804093,Michmerhuizen Family Scholarship,Michigan,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/michigan/michmerhuizen-family-scholarship
What should be the physical disability of the applicant?,"mobility, vision or hearing",0.6488898992538452,0.4814621806144714,0.2870572408040364,0.5106573104858398,0.0457963907290562,NCJW NY Jackson-Stricks Scholarships,New York,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-york/ncjw-ny-jackson-stricks-scholarships
What should be the physical disability of the applicant?,blind or visually impaired,0.5964390635490417,0.3574163615703583,0.3442342953804211,0.5898531675338745,0.0432851135475971,National Federation of the Blind of Utah Scholarship,Utah,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/utah/national-federation-of-the-blind-of-utah-scholarship
What should be the physical disability of the applicant?,legally blind,0.6699665784835815,0.2208207547664642,0.3373255851941231,0.5214071273803711,0.0260207178886589,Lighthouse Guild,Texas,https://comptroller.texas.gov/programs/education/msp/funding/aid/scholarship/sjewishguildforblind.php
What should be the physical disability of the applicant?,economically disadvantaged,0.5237528085708618,0.5107278227806091,0.2624543263362004,0.5009063482284546,0.0351662576888027,Texas Department of Transportation's Conditional Grant Program,Texas,https://comptroller.texas.gov/programs/education/msp/funding/aid/scholarship/sctxdot.php
What should be the physical disability of the applicant?,legally blind,0.6699665784835815,0.2208207547664642,0.3373255851941231,0.5214071273803711,0.0260207178886589,Lighthouse Guild,Texas,https://comptroller.texas.gov/programs/education/msp/funding/aid/scholarship/sjewishguildforblind.php
What should be the physical disability of the applicant?,economically disadvantaged,0.5237528085708618,0.5107278227806091,0.2624543263362004,0.5009063482284546,0.0351662576888027,Texas Department of Transportation's Conditional Grant Program,Texas,https://comptroller.texas.gov/programs/education/msp/funding/aid/scholarship/sctxdot.php
What should be the physical disability of the applicant?,legally blind,0.6699665784835815,0.2208207547664642,0.3373255851941231,0.5214071273803711,0.0260207178886589,Lighthouse Guild,Texas,https://comptroller.texas.gov/programs/education/msp/funding/aid/scholarship/sjewishguildforblind.php
What should be the physical disability of the applicant?,economically disadvantaged,0.5237528085708618,0.5107278227806091,0.2624543263362004,0.5009063482284546,0.0351662576888027,Texas Department of Transportation's Conditional Grant Program,Texas,https://comptroller.texas.gov/programs/education/msp/funding/aid/scholarship/sctxdot.php
What should be the academic major of the applicant?,"Criminal Justice, Journalism or Nursing or Healthcare",0.490671306848526,0.6824917793273926,0.3614458988418737,0.1944000273942947,0.023530313321637,"BECA, Inc. Edna R. Anthony Memorial Scholarship",Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/beca-inc-edna-r-anthony-memorial-scholarship
What should be the academic major of the applicant?,Mathematics,0.9728406667709352,0.8143840432167053,0.221498319574518,0.1576802432537078,0.0276706072017436,JSU Alabama Bush Memorial Scholarship,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/jsu-alabama-bush-memorial-scholarship
What should be the academic major of the applicant?,junior or senior,0.7090256810188293,0.1846009641885757,0.2931194739805738,0.4272538423538208,0.0163917975066852,JSU Alabama Dr. James Reaves Memorial Scholarship,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/jsu-alabama-dr-james-reaves-memorial-scholarship
What should be the academic major of the applicant?,education,0.947367548942566,0.2556611597537994,0.3332986140596694,0.2218076139688491,0.0179057788714615,JSU Alabama Mildred Sheppard Scholarship,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/jsu-alabama-mildred-sheppard-scholarship
What should be the academic major of the applicant?,finance or economics,0.927675485610962,0.6275690197944641,0.2978715916351255,0.1588269174098968,0.0275429700310887,JSU Alabama Moersch Scholarship,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/jsu-alabama-moersch-scholarship
What should be the academic major of the applicant?,business,0.711227297782898,0.5426790714263916,0.2685112173266045,0.2004089057445526,0.0207697342861115,JSU Alabama Power Scholarship,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/jsu-alabama-power-scholarship
What should be the academic major of the applicant?,art,0.8846688270568848,0.8181849122047424,0.2308011262313179,0.1845248639583587,0.0308265560874063,JSU Julian Jenkins Scholarship,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/jsu-julian-jenkins-scholarship
What should be the academic major of the applicant?,"history, english, or art",0.6302318572998047,0.4190981388092041,0.3319214372654632,0.2202099114656448,0.0193058198451619,JSU Opal R. & Opal A. Lovett Scholarship,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/jsu-opal-r-and-opal-a-lovett-scholarship
What should be the academic major of the applicant?,2.0 GPA,0.6363416910171509,0.316490113735199,0.3747855555690347,0.2751864492893219,0.0207711439406834,Pen Air Federal Credit Union Scholarship Program,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/pen-air-federal-credit-union-scholarship-program
What should be the academic major of the applicant?,undergraduate degree,0.3963145613670349,0.2998732626438141,0.4497514491742689,0.3347471356391907,0.0178923430047418,The Luther and Mary Ida Vandross Scholarship,Alabama,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alabama/the-luther-and-mary-ida-vandross-scholarship
What should be the academic major of the applicant?,"science, technology, engineering or mathematics",0.6278460621833801,0.381807267665863,0.3770554820943323,0.2438959330320358,0.0220448518020722,Alaska Space Grant Program- Undergraduate,Alaska,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alaska/alaska-space-grant-programundergraduate
What should be the academic major of the applicant?,undergraduate,0.6645378470420837,0.2679409980773926,0.4022826832520542,0.3893560171127319,0.0278892682674575,AlaskAdvantage® Education Grant,Alaska,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/alaska/alaskadvantage%C2%AE-education-grant
What should be the academic major of the applicant?,college freshmen,0.3856772184371948,0.4691206812858581,0.3226974202979425,0.3118742406368255,0.0182088938741445,Arkadelphia Promise Scholarship,Arkansas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arkansas/arkadelphia-promise-scholarship
What should be the academic major of the applicant?,"Criminal Justice, Journalism or Nursing or Healthcare",0.490671306848526,0.6824917793273926,0.3614458988418737,0.1944000273942947,0.023530313321637,"BECA, Inc. Edna R. Anthony Memorial Scholarship",Arkansas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arkansas/beca-inc-edna-r-anthony-memorial-scholarship
What should be the academic major of the applicant?,undergraduate degree,0.3963145613670349,0.2998732626438141,0.4497514491742689,0.3347471356391907,0.0178923430047418,The Luther and Mary Ida Vandross Scholarship,Arkansas,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/arkansas/the-luther-and-mary-ida-vandross-scholarship
What should be the academic major of the applicant?,Undergraduate,0.9048327207565308,0.1487145721912384,0.4022826832520542,0.3893560171127319,0.0210765756801239,California State University- Fullerton Alumni Association Student Scholarship,California,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/california/california-state-universityfullerton-alumni-association-student-scholarship
What should be the academic major of the applicant?,business administration or engineering,0.738112211227417,0.2815463244915008,0.393043976145995,0.2363406121730804,0.0193041975427314,David C. Lizárraga Fellowship,California,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/california/david-c-liz%C3%A1rraga-fellowship
What should be the academic major of the applicant?,associates or bachelor's degree,0.6341938972473145,0.4093782603740692,0.4078241510174042,0.2912496328353882,0.0308379260058834,Ford ReStart Program Scholarship,California,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/california/ford-restart-program-scholarship
What should be the academic major of the applicant?,undergraduate,0.9390368461608888,0.4119566082954407,0.4022826832520542,0.3893560171127319,0.0605915882225089,Foundation for College Christian Leaders Scholarship,California,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/california/foundation-for-college-christian-leaders-scholarship
What should be the academic major of the applicant?,Bachelor's Degree in Nursing,0.6625901460647583,0.4445965588092804,0.3578896216477419,0.2077988684177398,0.0219080312923855,Golden State Nursing Foundation BSN Scholarship,California,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/california/golden-state-nursing-foundation-bsn-scholarship
What should be the academic major of the applicant?,post-baccalaureate,0.7505952715873718,0.2501997649669647,0.4012582277412493,0.3397793173789978,0.0256043415454839,Nico Linesch Boundary Crossing Scholar's Award,California,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/california/nico-linesch-boundary-crossing-scholars-award
What should be the academic major of the applicant?,horticulture,0.9583995938301086,0.8255360126495361,0.2404211135137648,0.145861268043518,0.0277456710760807,OAN Larry Fitzgerald Memorial Scholarship,California,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/california/oan-larry-fitzgerald-memorial-scholarship
What should be the academic major of the applicant?,Civil Engineering or Construction Management,0.846477746963501,0.5382187366485596,0.3022567085597826,0.1833610534667968,0.0252497685849637,United Contractors Scholarship Awards Program,California,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/california/united-contractors-scholarship-awards-program
What should be the academic major of the applicant?,bachelor's or master's degrees,0.7774708867073059,0.5945430397987366,0.4231615402190088,0.2697108387947082,0.0527560199115795,University of the West Lotus Scholarship,California,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/california/university-of-the-west-lotus-scholarship
What should be the academic major of the applicant?,"business, finance or economics",0.8910842537879944,0.6578928828239441,0.3267386616140172,0.1662130057811737,0.0318375387544374,Linda Norton Good Neighbor Scholarship Fund,Colorado,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/colorado/linda-norton-good-neighbor-scholarship-fund
What should be the academic major of the applicant?,2.7 GPA,0.2725798487663269,0.6667714715003967,0.3785028872282608,0.2980964481830597,0.0205067460924243,Smokin Skulls for Scholars,Colorado,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/colorado/smokin-skulls-for-scholars
What should be the academic major of the applicant?,master's degree,0.7332049608230591,0.3713949620723724,0.3737189883277529,0.2890766859054565,0.0294184396898821,Alma Exley Scholarship,Connecticut,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/connecticut/alma-exley-scholarship
What should be the academic major of the applicant?,undergraduate,0.4931943416595459,0.3384819328784942,0.4022826832520542,0.3893560171127319,0.0261475984351345,Support Creativity World Scholarship,Connecticut,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/connecticut/support-creativity-world-scholarship
What should be the academic major of the applicant?,"Criminal Justice, Journalism or Nursing or Healthcare",0.490671306848526,0.6824917793273926,0.3614458988418737,0.1944000273942947,0.023530313321637,"BECA, Inc. Edna R. Anthony Memorial Scholarship",Delaware,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/delaware/beca-inc-edna-r-anthony-memorial-scholarship
What should be the academic major of the applicant?,undergraduate degree,0.3963145613670349,0.2998732626438141,0.4497514491742689,0.3347471356391907,0.0178923430047418,The Luther and Mary Ida Vandross Scholarship,Delaware,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/delaware/the-luther-and-mary-ida-vandross-scholarship
What should be the academic major of the applicant?,"Criminal Justice, Journalism or Nursing or Healthcare",0.490671306848526,0.6824917793273926,0.3614458988418737,0.1944000273942947,0.023530313321637,"BECA, Inc. Edna R. Anthony Memorial Scholarship",Florida,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/florida/beca-inc-edna-r-anthony-memorial-scholarship
What should be the academic major of the applicant?,journalism or communications,0.5849481225013733,0.4406406283378601,0.3433008608610733,0.243137240409851,0.021514351750208,Doug Damerst Scholarship,Florida,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/florida/doug-damerst-scholarship
What should be the academic major of the applicant?,2.0 GPA,0.6363416910171509,0.316490113735199,0.3747855555690347,0.2751864492893219,0.0207711439406834,Pen Air Federal Credit Union Scholarship Program,Florida,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/florida/pen-air-federal-credit-union-scholarship-program
What should be the academic major of the applicant?,undergraduate degree,0.3963145613670349,0.2998732626438141,0.4497514491742689,0.3347471356391907,0.0178923430047418,The Luther and Mary Ida Vandross Scholarship,Florida,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/florida/the-luther-and-mary-ida-vandross-scholarship
What should be the academic major of the applicant?,3.0 GPA,0.6200442314147949,0.6209835410118103,0.3775742177390657,0.2830280065536499,0.0411466521093768,Women In Defense Scholarship,Florida,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/florida/women-in-defense-scholarship
What should be the academic major of the applicant?,"Criminal Justice, Journalism or Nursing or Healthcare",0.490671306848526,0.6824917793273926,0.3614458988418737,0.1944000273942947,0.023530313321637,"BECA, Inc. Edna R. Anthony Memorial Scholarship",Georgia,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/georgia/beca-inc-edna-r-anthony-memorial-scholarship
What should be the academic major of the applicant?,undergraduate,0.5849649310112,0.410790354013443,0.4022826832520542,0.3893560171127319,0.0376381524257275,Constitutional Officers Association of Georgia (COAG) Scholarship,Georgia,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/georgia/constitutional-officers-association-of-georgia-coag-scholarship
What should be the academic major of the applicant?,bachelor's degrees,0.7210898399353027,0.3225423693656921,0.4431753533720723,0.2790080606937408,0.0287586502063083,Georgia Military Scholarship,Georgia,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/georgia/georgia-military-scholarship
What should be the academic major of the applicant?,bachelor's degree,0.6764344573020935,0.1791008412837982,0.4427458642679218,0.2902569770812988,0.0155689932070608,SCAD Challenge Fashion Design Scholarship Competition,Georgia,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/georgia/scad-challenge-fashion-design-scholarship-competition
What should be the academic major of the applicant?,undergraduate degree,0.3963145613670349,0.2998732626438141,0.4497514491742689,0.3347471356391907,0.0178923430047418,The Luther and Mary Ida Vandross Scholarship,Georgia,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/georgia/the-luther-and-mary-ida-vandross-scholarship
What should be the academic major of the applicant?,3.0 GPA,0.438550055027008,0.4116245210170746,0.3775742177390657,0.2830280065536499,0.0192908849981688,East-West Center Graduate Degree Fellowship,Hawaii,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/hawaii/east-west-center-graduate-degree-fellowship
What should be the academic major of the applicant?,2.8 GPA,0.5738977193832397,0.465906023979187,0.3736783298152821,0.2897632122039795,0.0289516943539795,Christ the Teacher Institute Catholic Scholar's Program,Illinois,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/illinois/christ-the-teacher-institute-catholic-scholars-program
What should be the academic major of the applicant?,undergraduate,0.4759281277656555,0.3283547759056091,0.4022826832520542,0.3893560171127319,0.0244772677847032,Purdue Club of Northwest Indiana Scholar Award,Indiana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/indiana/purdue-club-of-northwest-indiana-scholar-award
What should be the academic major of the applicant?,undergraduate,0.934800922870636,0.6807758808135986,0.4022826200686626,0.3893559873104095,0.099678483186098,Valparaiso University Ed Voelz Endowed Scholarship,Indiana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/indiana/valparaiso-university-ed-voelz-endowed-scholarship
What should be the academic major of the applicant?,high school seniors,0.8651806712150574,0.4687264859676361,0.311748338782269,0.2933669686317444,0.037088704534536,Valparaiso University Lutheran Leadership Award,Indiana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/indiana/valparaiso-university-lutheran-leadership-award
What should be the academic major of the applicant?,fine arts,0.5854407548904419,0.3672251403331756,0.3548325564303506,0.2876511812210083,0.0219434535446116,Iowa Scholarships for the Arts,Iowa,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/iowa/iowa-scholarships-for-the-arts
What should be the academic major of the applicant?,STEM/Architecture,0.6809750199317932,0.322191059589386,0.3565489964455551,0.2556962370872497,0.020002681575328,Triangle Scholar-Leader Scholarship,Iowa,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/iowa/triangle-scholar-leader-scholarship
What should be the academic major of the applicant?,"Criminal Justice, Journalism or Nursing or Healthcare",0.490671306848526,0.6824917793273926,0.3614458988418737,0.1944000273942947,0.023530313321637,"BECA, Inc. Edna R. Anthony Memorial Scholarship",Kentucky,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kentucky/beca-inc-edna-r-anthony-memorial-scholarship
What should be the academic major of the applicant?,political science,0.938852071762085,0.4744331240653991,0.288527210306677,0.2308428883552551,0.0296671241055003,McConnell Scholarship,Kentucky,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kentucky/mcconnell-scholarship
What should be the academic major of the applicant?,undergraduate degree,0.3963145613670349,0.2998732626438141,0.4497514491742689,0.3347471356391907,0.0178923430047418,The Luther and Mary Ida Vandross Scholarship,Kentucky,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/kentucky/the-luther-and-mary-ida-vandross-scholarship
What should be the academic major of the applicant?,"Criminal Justice, Journalism or Nursing or Healthcare",0.490671306848526,0.6824917793273926,0.3614458988418737,0.1944000273942947,0.023530313321637,"BECA, Inc. Edna R. Anthony Memorial Scholarship",Louisiana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/louisiana/beca-inc-edna-r-anthony-memorial-scholarship
What should be the academic major of the applicant?,undergraduate degree,0.3963145613670349,0.2998732626438141,0.4497514491742689,0.3347471356391907,0.0178923430047418,The Luther and Mary Ida Vandross Scholarship,Louisiana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/louisiana/the-luther-and-mary-ida-vandross-scholarship
What should be the academic major of the applicant?,criminal justice,0.8321499228477478,0.2333033382892608,0.3594875928037655,0.2206704914569854,0.0154010630382978,The Maine Police Emerald Society Kevin Riordan Presidential Scholarship,Maine,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maine/the-maine-police-emerald-society-kevin-riordan-presidential-scholarship
What should be the academic major of the applicant?,2.0 GPA,0.525370180606842,0.2588861286640167,0.3747855555690347,0.2751864492893219,0.0140276231302079,Unity Lodge 3 Scholarship,Maine,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maine/unity-lodge-3-scholarship
What should be the academic major of the applicant?,"Criminal Justice, Journalism or Nursing or Healthcare",0.490671306848526,0.6824917793273926,0.3614458988418737,0.1944000273942947,0.023530313321637,"BECA, Inc. Edna R. Anthony Memorial Scholarship",Maryland,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maryland/beca-inc-edna-r-anthony-memorial-scholarship
What should be the academic major of the applicant?,undergraduate degree,0.3963145613670349,0.2998732626438141,0.4497514491742689,0.3347471356391907,0.0178923430047418,The Luther and Mary Ida Vandross Scholarship,Maryland,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maryland/the-luther-and-mary-ida-vandross-scholarship
What should be the academic major of the applicant?,3.0 GPA,0.3097501695156097,0.5823723673820496,0.3775742177390657,0.2830280065536499,0.0192772045982059,WTS Baltimore Undergraduate Scholarship,Maryland,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/maryland/wts-baltimore-undergraduate-scholarship
What should be the academic major of the applicant?,Must have a 3.5 GPA,0.4497499763965606,0.4351959228515625,0.3398934437374644,0.231353759765625,0.0153913004631465,WACE National Co-op Scholarship Program,Massachusetts,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/massachusetts/wace-national-co-op-scholarship-program
What should be the academic major of the applicant?,"College of Fine, Performing and Communication Arts",0.4830833077430725,0.5123145580291748,0.2751403555860183,0.2271773815155029,0.0154695653719028,CFPCA LGBT Endowed Scholarship,Michigan,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/michigan/cfpca-lgbt-endowed-scholarship
What should be the academic major of the applicant?,literary arts,0.9454668760299684,0.5563586354255676,0.2612241346149958,0.2165151685476303,0.0297510828899378,GRCF Ladies Literary Club Scholarship,Michigan,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/michigan/grcf-ladies-literary-club-scholarship
