question,answer,score,score2,title,state,link
What should be the academic major of the applicant?,Applicants must be U.S. Citizens or permanent residents,0.3221580386161804,0.5897315144538879,UM Morris Scholars,Minnesota,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/minnesota/um-morris-scholars
What should be the academic major of the applicant?,freshmen,0.5000988245010376,0.3596484065055847,University of Minnesota National Scholarship,Minnesota,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/minnesota/university-of-minnesota-national-scholarship
What should be the academic major of the applicant?,Freshman,0.460946649312973,0.1565418988466262,University of Minnesota-Morris/Freshman Automatic Academic Scholarships,Minnesota,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/minnesota/university-of-minnesota-morris-freshman-automatic-academic-scholarships
What should be the academic major of the applicant?,Applicant must be a resident of (or currently attending school in) Minnesota,0.2337290048599243,0.1255670487880706,Vincent L. Hawkinson Foundation Scholarship,Minnesota,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/minnesota/vincent-l-hawkinson-foundation-scholarship
What should be the academic major of the applicant?,architectural,0.401134580373764,0.1401025503873825,Wisconsin Architects Foundation Out-of-State Study Scholarship,Minnesota,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/minnesota/wisconsin-architects-foundation-out-of-state-study-scholarship
What should be the academic major of the applicant?,"Criminal Justice, Journalism or Nursing or Healthcare",0.490671306848526,0.6824917793273926,"BECA, Inc. Edna R. Anthony Memorial Scholarship",Mississippi,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/mississippi/beca-inc-edna-r-anthony-memorial-scholarship
What should be the academic major of the applicant?,"two-year, four-year, or trade/vocational certificate/certification",0.095667541027069,0.1152674704790115,Bridging the Dream Scholarship Program for High School Seniors,Mississippi,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/mississippi/bridging-the-dream-scholarship-program-for-high-school-seniors
What should be the academic major of the applicant?,bachelor's or master's degree,0.2537867128849029,0.3209587037563324,CyberCorps Scholarship for Service,Mississippi,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/mississippi/cybercorps-scholarship-for-service
What should be the academic major of the applicant?,3.0 GPA,0.3593697845935821,0.0768075883388519,Korean American Scholarship Foundation-Southwestern Regional Chapter,Mississippi,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/mississippi/korean-american-scholarship-foundation-southwestern-regional-chapter
What should be the academic major of the applicant?,Any field of study that includes coursework related to research or interest to NASA,0.143990620970726,0.1479613035917282,Mississippi Space Grant Consortium Graduate Fellowship Program,Mississippi,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/mississippi/mississippi-space-grant-consortium-graduate-fellowship-program
What should be the academic major of the applicant?,engineering or engineering technology,0.5849442481994629,0.2100296318531036,Norfolk Southern Foundation Scholarship,Mississippi,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/mississippi/norfolk-southern-foundation-scholarship
What should be the academic major of the applicant?,undergraduate degree,0.3963145613670349,0.2998732626438141,The Luther and Mary Ida Vandross Scholarship,Mississippi,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/mississippi/the-luther-and-mary-ida-vandross-scholarship
What should be the academic major of the applicant?,2.5 GPA,0.2313500642776489,0.2375570982694625,UNCF General Scholarship,Mississippi,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/mississippi/uncf-general-scholarship
What should be the academic major of the applicant?,architectural,0.401134580373764,0.1401025503873825,Wisconsin Architects Foundation Out-of-State Study Scholarship,Mississippi,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/mississippi/wisconsin-architects-foundation-out-of-state-study-scholarship
What should be the academic major of the applicant?,"Criminal Justice, Journalism or Nursing or Healthcare",0.490671306848526,0.6824917793273926,"BECA, Inc. Edna R. Anthony Memorial Scholarship",Missouri,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/missouri/beca-inc-edna-r-anthony-memorial-scholarship
What should be the academic major of the applicant?,"two-year, four-year, or trade/vocational certificate/certification",0.095667541027069,0.1152674704790115,Bridging the Dream Scholarship Program for High School Seniors,Missouri,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/missouri/bridging-the-dream-scholarship-program-for-high-school-seniors
What should be the academic major of the applicant?,bachelor's or master's degree,0.2537867128849029,0.3209587037563324,CyberCorps Scholarship for Service,Missouri,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/missouri/cybercorps-scholarship-for-service
What should be the academic major of the applicant?,2.5 GPA,0.2403131872415542,0.1390183418989181,Ida Ballard Simon Memorial Scholarship Fund,Missouri,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/missouri/ida-ballard-simon-memorial-scholarship-fund
What should be the academic major of the applicant?,A minimum 3.0 GPA,0.3136793076992035,0.1851192265748977,Korean American Scholarship Foundation-Midwestern Regional Chapter,Missouri,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/missouri/korean-american-scholarship-foundation-midwestern-regional-chapter
What should be the academic major of the applicant?,agronomy,0.4720916450023651,0.4888675212860107,Missouri Corn Scholarship,Missouri,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/missouri/missouri-corn-scholarship
What should be the academic major of the applicant?,bachelor's degree,0.5821593999862671,0.4918863773345947,Missouri Public Service Survivor Grant Program,Missouri,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/missouri/missouri-public-service-survivor-grant-program
What should be the academic major of the applicant?,engineering,0.1705931574106216,0.3057632446289062,MSPE Western Chapter Scholarship Program,Missouri,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/missouri/mspe-western-chapter-scholarship-program
What should be the academic major of the applicant?,engineering or engineering technology,0.5849442481994629,0.2100296318531036,Norfolk Southern Foundation Scholarship,Missouri,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/missouri/norfolk-southern-foundation-scholarship
What should be the academic major of the applicant?,project management,0.696565568447113,0.4138223826885223,PMI Eastern Iowa Chapter Scholarship,Missouri,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/missouri/pmi-eastern-iowa-chapter-scholarship
What should be the academic major of the applicant?,Bachelor's degree,0.6994699835777283,0.4818212389945984,SLU FACHEX Tuition Award,Missouri,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/missouri/slu-fachex-tuition-award
What should be the academic major of the applicant?,freshmen,0.8333567380905151,0.1114112511277198,SLU National Merit Award,Missouri,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/missouri/slu-national-merit-award
What should be the academic major of the applicant?,applicants must be committed to community service,0.1614869236946106,0.0937783643603324,SLU Scholarship for Students Committed to Service,Missouri,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/missouri/slu-scholarship-for-students-committed-to-service
What should be the academic major of the applicant?,bachelor's degree,0.4772958159446716,0.5170037746429443,SLU Transfer Scholarships,Missouri,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/missouri/slu-transfer-scholarships
What should be the academic major of the applicant?,2.0 GPA,0.1163694933056831,0.1258439570665359,Stephens College First Year Scholarships,Missouri,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/missouri/stephens-college-first-year-scholarships
What should be the academic major of the applicant?,English,0.9094406962394714,0.283622533082962,The Loren Gruber Scholarship for Literary Studies,Missouri,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/missouri/the-loren-gruber-scholarship-for-literary-studies
What should be the academic major of the applicant?,undergraduate degree,0.3963145613670349,0.2998732626438141,The Luther and Mary Ida Vandross Scholarship,Missouri,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/missouri/the-luther-and-mary-ida-vandross-scholarship
What should be the academic major of the applicant?,architectural,0.401134580373764,0.1401025503873825,Wisconsin Architects Foundation Out-of-State Study Scholarship,Missouri,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/missouri/wisconsin-architects-foundation-out-of-state-study-scholarship
What should be the academic major of the applicant?,"two-year, four-year, or trade/vocational certificate/certification",0.095667541027069,0.1152674704790115,Bridging the Dream Scholarship Program for High School Seniors,Montana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/montana/bridging-the-dream-scholarship-program-for-high-school-seniors
What should be the academic major of the applicant?,A minimum 3.0 GPA,0.1800966709852218,0.077300377190113,Korean American Scholarship Foundation - Western Regional Chapter,Montana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/montana/korean-american-scholarship-foundation-western-regional-chapter
What should be the academic major of the applicant?,"Conservation, Horticulture, Parks or Forestry",0.2291077226400375,0.1393114775419235,Montana Life Members Scholarship,Montana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/montana/montana-life-members-scholarship
What should be the academic major of the applicant?,undergraduate,0.1201732754707336,0.2084714621305465,Montana Space Grant Consortium Scholarships,Montana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/montana/montana-space-grant-consortium-scholarships
What should be the academic major of the applicant?,medicine,0.196660503745079,0.1139337494969368,Northwest Osteopathic Medical Foundation Scholarship Program,Montana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/montana/northwest-osteopathic-medical-foundation-scholarship-program
What should be the academic major of the applicant?,ACT of 27 or SAT of 1270,0.2933334708213806,0.0844051018357276,UM Missoula Presidential Leadership Scholarship,Montana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/montana/um-missoula-presidential-leadership-scholarship
What should be the academic major of the applicant?,education,0.7537314891815186,0.4672348201274872,UMW Emerick - DI Emerick Scholarship,Montana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/montana/umw-emerick-di-emerick-scholarship
What should be the academic major of the applicant?,English,0.9913155436515808,0.5320311784744263,UMW Helm Memorial Scholarship,Montana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/montana/umw-helm-memorial-scholarship
What should be the academic major of the applicant?,humanities & social science,0.9437646865844728,0.1615890562534332,UMW Jane Buttrey Scholarship,Montana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/montana/umw-jane-buttrey-scholarship
What should be the academic major of the applicant?,architectural,0.401134580373764,0.1401025503873825,Wisconsin Architects Foundation Out-of-State Study Scholarship,Montana,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/montana/wisconsin-architects-foundation-out-of-state-study-scholarship
What should be the academic major of the applicant?,nursing,0.339501142501831,0.2720179259777069,A.B. Noel Endowed Scholarship,Nebraska,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/nebraska/a-b-noel-endowed-scholarship
What should be the academic major of the applicant?,"restaurant, food-service, or hospitality related major",0.122248850762844,0.1033366024494171,A.J. Grisanti Memorial Scholarship Fund,Nebraska,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/nebraska/a-j-grisanti-memorial-scholarship-fund
What should be the academic major of the applicant?,Fisheries & Wildlife,0.2664633393287658,0.1400212347507476,Big Game Conservation Association Scholarship,Nebraska,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/nebraska/big-game-conservation-association-scholarship
What should be the academic major of the applicant?,"two-year, four-year, or trade/vocational certificate/certification",0.095667541027069,0.1152674704790115,Bridging the Dream Scholarship Program for High School Seniors,Nebraska,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/nebraska/bridging-the-dream-scholarship-program-for-high-school-seniors
What should be the academic major of the applicant?,business,0.9574782252311708,0.0901316702365875,Cecil Meyer Frampton/Cornhusker Bank Scholarship for LNE,Nebraska,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/nebraska/cecil-meyer-frampton-cornhusker-bank-scholarship-for-lne
What should be the academic major of the applicant?,2.5 GPA on a 4.0 scale,0.2581179440021515,0.1432486027479171,Christian Leadership Scholarship,Nebraska,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/nebraska/christian-leadership-scholarship
What should be the academic major of the applicant?,"aviation, insurance or law",0.4717709422111511,0.0896033719182014,"CPCU-Lawrence ""Larry"" Frazier Memorial Scholarship",Nebraska,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/nebraska/cpcu-lawrence-larry-frazier-memorial-scholarship
What should be the academic major of the applicant?,bachelor's or master's degree,0.2537867128849029,0.3209587037563324,CyberCorps Scholarship for Service,Nebraska,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/nebraska/cybercorps-scholarship-for-service
What should be the academic major of the applicant?,Education,0.9240959286689758,0.8686369061470032,Dale E. Siefkes Memorial Scholarship,Nebraska,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/nebraska/dale-e-siefkes-memorial-scholarship
What should be the academic major of the applicant?,female undergraduate or graduate student,0.2508320212364197,0.1977894753217697,Empower Her Scholarship,Nebraska,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/nebraska/empower-her-scholarship
What should be the academic major of the applicant?,business,0.955068826675415,0.2230381667613983,George A. Frampton/Cornhusker Bank Scholarship for LHS,Nebraska,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/nebraska/george-a-frampton-cornhusker-bank-scholarship-for-lhs
What should be the academic major of the applicant?,any 2 or 4-year college/university,0.3129971921443939,0.1811703741550445,Harry & Lenora Richardson-American Legion District 6 Scholarship,Nebraska,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/nebraska/harry-and-lenora-richardson-american-legion-district-6-scholarship
What should be the academic major of the applicant?,art,0.768090546131134,0.2138857245445251,Haymarket Gallery Emerging Artists Scholarship,Nebraska,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/nebraska/haymarket-gallery-emerging-artists-scholarship
What should be the academic major of the applicant?,legal,0.1378469914197921,0.2635821998119354,Lincoln Legal Professionals Association Scholarship,Nebraska,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/nebraska/lincoln-legal-professionals-association-scholarship
What should be the academic major of the applicant?,"nutrition, dietetics, or food service management",0.8812408447265625,0.2298982888460159,Lucile E. Wright Scholarship,Nebraska,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/nebraska/lucile-e-wright-scholarship
What should be the academic major of the applicant?,junior or senior level,0.4247702062129974,0.1630755960941314,Marian Othmer Schultz Scholarship,Nebraska,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/nebraska/marian-othmer-schultz-scholarship
What should be the academic major of the applicant?,"Biology, Chemistry or Mathematics",0.8210076689720154,0.3623654842376709,Marie Curie Scholarship,Nebraska,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/nebraska/marie-curie-scholarship
What should be the academic major of the applicant?,actuarial science,0.6560087203979492,0.6121230721473694,Nebraska Insurance Federation/Nebraska Actuaries Club Scholarship,Nebraska,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/nebraska/nebraska-insurance-federation-nebraska-actuaries-club-scholarship
What should be the academic major of the applicant?,undergraduate,0.9599257707595824,0.5832282304763794,Nebraska Opportunity Grant,Nebraska,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/nebraska/nebraska-opportunity-grant
What should be the academic major of the applicant?,junior or senior,0.5950818061828613,0.4445125758647918,Norman and Ruth Good Educational Scholarships,Nebraska,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/nebraska/norman-and-ruth-good-educational-scholarships
What should be the academic major of the applicant?,Applicants must have financial need,0.2610169053077698,0.2888801395893097,Phil Heckman Scholarship,Nebraska,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/nebraska/phil-heckman-scholarship
What should be the academic major of the applicant?,G.E.D.,0.1665057688951492,0.1880558580160141,Richardson Family Scholarships,Nebraska,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/nebraska/richardson-family-scholarships
What should be the academic major of the applicant?,a graduate of a Nebraska High School,0.2172112166881561,0.1355319172143936,University of Nebraska Robert McCall Scholarship,Nebraska,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/nebraska/university-of-nebraska-robert-mccall-scholarship
What should be the academic major of the applicant?,2 or 4-year college/university in Nebraska,0.0944786146283149,0.1694739609956741,William Ray Judah Scholarship,Nebraska,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/nebraska/william-ray-judah-scholarship
What should be the academic major of the applicant?,architectural,0.401134580373764,0.1401025503873825,Wisconsin Architects Foundation Out-of-State Study Scholarship,Nebraska,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/nebraska/wisconsin-architects-foundation-out-of-state-study-scholarship
What should be the academic major of the applicant?,"two-year, four-year, or trade/vocational certificate/certification",0.095667541027069,0.1152674704790115,Bridging the Dream Scholarship Program for High School Seniors,Nevada,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/nevada/bridging-the-dream-scholarship-program-for-high-school-seniors
What should be the academic major of the applicant?,education,0.7500443458557129,0.2054879814386367,Governor Guinn Millennium Scholarship Program,Nevada,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/nevada/governor-guinn-millennium-scholarship-program
What should be the academic major of the applicant?,A minimum 3.0 GPA,0.1800966709852218,0.077300377190113,Korean American Scholarship Foundation - Western Regional Chapter,Nevada,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/nevada/korean-american-scholarship-foundation-western-regional-chapter
What should be the academic major of the applicant?,undergraduate,0.1784269958734512,0.1107407808303833,Robert W. Thunen Memorial Scholarship,Nevada,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/nevada/robert-w-thunen-memorial-scholarship
What should be the academic major of the applicant?,architectural,0.401134580373764,0.1401025503873825,Wisconsin Architects Foundation Out-of-State Study Scholarship,Nevada,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/nevada/wisconsin-architects-foundation-out-of-state-study-scholarship
What should be the academic major of the applicant?,geological science,0.9540697932243348,0.3205853700637817,Angelo Tagliacozzo Memorial Geological Scholarship,New Hampshire,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-hampshire/angelo-tagliacozzo-memorial-geological-scholarship
What should be the academic major of the applicant?,"two-year, four-year, or trade/vocational certificate/certification",0.095667541027069,0.1152674704790115,Bridging the Dream Scholarship Program for High School Seniors,New Hampshire,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-hampshire/bridging-the-dream-scholarship-program-for-high-school-seniors
What should be the academic major of the applicant?,Title IV eligible college or university,0.1676074713468551,0.0933027043938636,EDvestinU National Monthly Scholarship Giveaway,New Hampshire,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-hampshire/edvestinu-national-monthly-scholarship-giveaway
What should be the academic major of the applicant?,four-year degree program,0.107599638402462,0.4017596244812011,Fisher Cats Foundation Scholar-Athlete Scholarship,New Hampshire,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-hampshire/fisher-cats-foundation-scholar-athlete-scholarship
What should be the academic major of the applicant?,LSP or Environmental Professional,0.3070651292800903,0.2408604621887207,LSP Association Scholarship Fund,New Hampshire,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-hampshire/lsp-association-scholarship-fund
What should be the academic major of the applicant?,engineering,0.1760526597499847,0.3925153911113739,NSPE-NH State Scholarship Program,New Hampshire,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-hampshire/nspe-nh-state-scholarship-program
What should be the academic major of the applicant?,architectural,0.401134580373764,0.1401025503873825,Wisconsin Architects Foundation Out-of-State Study Scholarship,New Hampshire,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-hampshire/wisconsin-architects-foundation-out-of-state-study-scholarship
What should be the academic major of the applicant?,bachelor's degree,0.5304667949676514,0.1737433522939682,AAUW Lew Williams Scholarship and Leila Sulkes Scholarship,New Jersey,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-jersey/aauw-lew-williams-scholarship-and-leila-sulkes-scholarship
What should be the academic major of the applicant?,"junior, senior, fifth, or master’s degree year",0.2050869166851043,0.2621981501579284,ACECNJ Scholarship,New Jersey,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-jersey/acecnj-scholarship
What should be the academic major of the applicant?,geological science,0.9540697932243348,0.3205853700637817,Angelo Tagliacozzo Memorial Geological Scholarship,New Jersey,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-jersey/angelo-tagliacozzo-memorial-geological-scholarship
What should be the academic major of the applicant?,freshman,0.3842882215976715,0.1135058403015136,Balanced Man Scholarship - Stevens Institute of Technology,New Jersey,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-jersey/balanced-man-scholarship-stevens-institute-of-technology
What should be the academic major of the applicant?,"two-year, four-year, or trade/vocational certificate/certification",0.095667541027069,0.1152674704790115,Bridging the Dream Scholarship Program for High School Seniors,New Jersey,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-jersey/bridging-the-dream-scholarship-program-for-high-school-seniors
What should be the academic major of the applicant?,bachelor's or master's degree,0.2537867128849029,0.3209587037563324,CyberCorps Scholarship for Service,New Jersey,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-jersey/cybercorps-scholarship-for-service
What should be the academic major of the applicant?,journalism,0.8099579215049744,0.3796161413192749,David West Memorial Scholarhsip,New Jersey,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-jersey/david-west-memorial-scholarhsip
What should be the academic major of the applicant?,Applicants must be New Jersey residents with a minimum GPA of 3.0,0.1923050880432129,0.3494868874549866,Dr. Benjamin C Blackburn Scholarship,New Jersey,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-jersey/dr-benjamin-c-blackburn-scholarship
What should be the academic major of the applicant?,undergraduate degree,0.1377563923597335,0.1027062758803367,EWNJ Graduate Merit Award Program,New Jersey,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-jersey/ewnj-graduate-merit-award-program
What should be the academic major of the applicant?,college undergrad,0.3896277844905853,0.0947283655405044,NAAAP Philadelphia Scholarship,New Jersey,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-jersey/naaap-philadelphia-scholarship
What should be the academic major of the applicant?,"Healthcare Information Management, Healthcare Information Technology or Clinical Informatics",0.6661124229431152,0.1593799740076065,NJ HIMSS Academic Scholarships,New Jersey,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-jersey/nj-himss-academic-scholarships
What should be the academic major of the applicant?,accounting,0.2689719796180725,0.2082206755876541,NJ Society of CPAs One-Year Scholarship,New Jersey,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-jersey/nj-society-of-cpas-one-year-scholarship
What should be the academic major of the applicant?,accounting,0.8483372926712036,0.5083184838294983,NJCPA One Year Scholarship,New Jersey,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-jersey/njcpa-one-year-scholarship
What should be the academic major of the applicant?,engineering or engineering technology,0.5849442481994629,0.2100296318531036,Norfolk Southern Foundation Scholarship,New Jersey,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-jersey/norfolk-southern-foundation-scholarship
What should be the academic major of the applicant?,undergraduate,0.4931943416595459,0.3384819328784942,Support Creativity World Scholarship,New Jersey,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-jersey/support-creativity-world-scholarship
What should be the academic major of the applicant?,early childhood education or education,0.5947428941726685,0.441554456949234,UNCF PNC Foundation Scholarship,New Jersey,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-jersey/uncf-pnc-foundation-scholarship
What should be the academic major of the applicant?,All applicants must be 25 years of age or older,0.0874247923493385,0.269749641418457,Voice of Working Women Education/Equipment Scholarship,New Jersey,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-jersey/voice-of-working-women-education-equipment-scholarship
What should be the academic major of the applicant?,medical,0.1148409992456436,0.1426652818918228,Wayne Anthony Butts Scholarship,New Jersey,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-jersey/wayne-anthony-butts-scholarship
What should be the academic major of the applicant?,architectural,0.401134580373764,0.1401025503873825,Wisconsin Architects Foundation Out-of-State Study Scholarship,New Jersey,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-jersey/wisconsin-architects-foundation-out-of-state-study-scholarship
What should be the academic major of the applicant?,a degree or an extensive academic background in STEM,0.2299983203411102,0.0770348757505416,Woodrow Wilson Teaching Fellowship,New Jersey,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-jersey/woodrow-wilson-teaching-fellowship
What should be the academic major of the applicant?,"Junior, Senior, or Graduate student",0.1985301524400711,0.0856075584888458,Ab Irvine Scholarship Program,New Mexico,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-mexico/ab-irvine-scholarship-program
What should be the academic major of the applicant?,Business,0.3021755218505859,0.1000073626637458,ACF American Advertising Federation-NM Scholarship,New Mexico,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-mexico/acf-american-advertising-federation-nm-scholarship
What should be the academic major of the applicant?,science and/or human service discipline,0.3129835724830627,0.1020569950342178,ACF Davis-Kozoll Scholarship,New Mexico,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-mexico/acf-davis-kozoll-scholarship
What should be the academic major of the applicant?,"two-year, four-year, or trade/vocational certificate/certification",0.095667541027069,0.1152674704790115,Bridging the Dream Scholarship Program for High School Seniors,New Mexico,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-mexico/bridging-the-dream-scholarship-program-for-high-school-seniors
What should be the academic major of the applicant?,anthropology,0.6233329772949219,0.2195275276899337,Cheryl L. Wase Memorial Scholarship for the Study of Archaeology,New Mexico,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-mexico/cheryl-l-wase-memorial-scholarship-for-the-study-of-archaeology
What should be the academic major of the applicant?,bachelor's or master's degree,0.2537867128849029,0.3209587037563324,CyberCorps Scholarship for Service,New Mexico,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/new-mexico/cybercorps-scholarship-for-service
