question,answer,score,score2,sim_ans_ans_score,sim_topic_ans_score,multiplication,title,state,link
Which gender should the applicant be?,Navy,0.3485219478607178,0.1460670381784439,0.19570107295595365,0.1800786852836609,0.001794063760834419,Minority Serving Institute Scholarship Program,Virginia,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/virginia/minority-serving-institute-scholarship-program
Which gender should the applicant be?,25 or younger,0.4820919632911682,0.1614784896373748,0.2730373338721264,0.26064926385879517,0.005540170207767004,Scholar Program Scholarship,Virginia,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/virginia/scholar-program-scholarship
Which gender should the applicant be?,Must have a 3.25 GPA,0.5524126887321472,0.1779365539550781,0.27345728380926726,0.09053146839141846,0.0024334245285288747,Sonny Roden Memorial Scholarship,Virginia,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/virginia/sonny-roden-memorial-scholarship
Which gender should the applicant be?,female,0.3873470425605774,0.7413499355316162,0.3426185695604346,0.7547924518585205,0.07426119688382285,Southern Automotive Womens Forum Scholarship,Virginia,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/virginia/southern-automotive-womens-forum-scholarship
Which gender should the applicant be?,Balanced Man,0.5655485987663269,0.2107714265584945,0.06011145580774066,0.14649179577827454,0.001049668621114225,The Balanced Man Scholarship- Virginia Tech,Virginia,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/virginia/the-balanced-man-scholarshipvirginia-tech
Which gender should the applicant be?,"Applicants must be third, fourth or fifth",0.1340937316417694,0.2834766805171966,0.30370448320761495,0.16429823637008667,0.0018967492449060812,The Luther and Mary Ida Vandross Scholarship,Virginia,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/virginia/the-luther-and-mary-ida-vandross-scholarship
Which gender should the applicant be?,U.S. citizens or permanent residents,0.0967798233032226,0.3691443502902984,0.27863027638402477,0.2287176251411438,0.0022767166808947176,Virginia Museum of Fine Arts Visual Arts Fellowship,Virginia,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/virginia/virginia-museum-of-fine-arts-visual-arts-fellowship
Which gender should the applicant be?,women,0.9316904544830322,0.8408161997795105,0.27299527573859556,0.5783227682113647,0.12367961896734332,AAUW Seattle Scholarship for Women Enrolled in WA Public Colleges,Washington,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/washington/aauw-seattle-scholarship-for-women-enrolled-in-wa-public-colleges
Which gender should the applicant be?,female,0.9665977954864502,0.8237903714179993,0.3426185695604346,0.7547924518585205,0.20592115138379158,Abby's Closet Dreams Scholarship,Washington,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/washington/abbys-closet-dreams-scholarship
Which gender should the applicant be?,junior,0.8437021970748901,0.1256652772426605,0.28199999579067886,0.2812402844429016,0.008408743483084595,ARC of Washington Trust Fund Research Grants,Washington,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/washington/arc-of-washington-trust-fund-research-grants
Which gender should the applicant be?,African-American or Black,0.8799811005592346,0.3380061984062195,0.3464855676409842,0.3776102066040039,0.038915882488632,CBC Spouses Performing Arts Scholarship,Washington,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/washington/cbc-spouses-performing-arts-scholarship
Which gender should the applicant be?,minority,0.5735641717910767,0.3691504299640655,0.2548535226405352,0.45126718282699585,0.024350606697595395,Foundation for College Christian Leaders Scholarship,Washington,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/washington/foundation-for-college-christian-leaders-scholarship
Which gender should the applicant be?,regardless of citizenship status,0.1509206891059875,0.3933961689472198,0.23549467941810345,0.1520576775074005,0.0021260249561990364,Korean American Scholarship Foundation - Western Regional Chapter,Washington,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/washington/korean-american-scholarship-foundation-western-regional-chapter
Which gender should the applicant be?,Must be a US citizen,0.4220366477966308,0.3004373908042907,0.2700242667362608,0.1077185869216919,0.0036880567015654905,Rhonda J. B. O'Leary Scholarship,Washington,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/washington/rhonda-j-b-oleary-scholarship
Which gender should the applicant be?,junior,0.3902429044246673,0.1651144623756408,0.28199999579067886,0.2812402844429016,0.005110304286219459,Robert W. Thunen Memorial Scholarship,Washington,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/washington/robert-w-thunen-memorial-scholarship
Which gender should the applicant be?,women,0.96882301568985,0.2305145561695099,0.27299527573859556,0.5783227682113647,0.035258856578016425,Sharon D. Banks Memorial Undergraduate Scholarship,Washington,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/washington/sharon-d-banks-memorial-undergraduate-scholarship
Which gender should the applicant be?,13 years or older,0.5843143463134766,0.1082937568426132,0.2373467807112069,0.2675125002861023,0.004017698987133497,Stimson Bullitt Civic Courage Scholarship,Washington,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/washington/stimson-bullitt-civic-courage-scholarship
Which gender should the applicant be?,junior woman,0.79422527551651,0.1619389504194259,0.3155077353291128,0.41186749935150146,0.016713313456621186,The Woman's Century Club Scholarship,Washington,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/washington/the-womans-century-club-scholarship
Which gender should the applicant be?,Women,0.8886208534240723,0.5146796703338623,0.27299527573859556,0.5783227682113647,0.07220693935073139,UW Alene Moris Women's Center Scholarships,Washington,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/washington/uw-alene-moris-womens-center-scholarships
Which gender should the applicant be?,ADVERTISEMENT,0.0896799564361572,0.2794871628284454,0.18101950459096625,0.3161461651325226,0.0014344008827087951,Washington CPA Foundation Associate Accounting Scholarships,Washington,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/washington/washington-cpa-foundation-associate-accounting-scholarships
Which gender should the applicant be?,freshmen,0.2865516245365143,0.4825993776321411,0.30179604716684627,0.2374400496482849,0.009909623490221044,Washington State University Glenn Terrell Presidential Award,Washington,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/washington/washington-state-university-glenn-terrell-presidential-award
Which gender should the applicant be?,US citizens or permanent residents,0.3673165440559387,0.7739078998565674,0.2962665777096803,0.2505115866661072,0.021097949471242893,Washington State University WUE and Cougar Awards,Washington,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/washington/washington-state-university-wue-and-cougar-awards
Which gender should the applicant be?,females,0.95345801115036,0.8887426257133484,0.32451336740077225,0.7001440525054932,0.19252963050603777,William E. and Barbara I. Van Trump Scholarship,Washington,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/washington/william-e-and-barbara-i-van-trump-scholarship
Which gender should the applicant be?,Applicants must be residents of Washington state,0.1024347245693206,0.1533495485782623,0.2673862676510866,0.06162247061729431,0.0002588260064394424,WSU Arthur and Doreen Parrett Scholarship,Washington,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/washington/wsu-arthur-and-doreen-parrett-scholarship
Which gender should the applicant be?,female,0.6735973954200745,0.5822413563728333,0.3426185695604346,0.7547924518585205,0.10142427108249438,WWIN Star Scholarship,Washington,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/washington/wwin-star-scholarship
Which gender should the applicant be?,Women,0.2763039767742157,0.1122001260519027,0.27299527573859556,0.5783227682113647,0.004894472610625506,"BECA, Inc. Edna R. Anthony Memorial Scholarship",Washington DC,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/washington-dc/beca-inc-edna-r-anthony-memorial-scholarship
Which gender should the applicant be?,Applicants must be majoring in eligible studies,0.2427744269371032,0.2481418997049331,0.27539395737922057,0.09253880381584167,0.001535257856915491,Bechtel Corporation Scholarship,Washington DC,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/washington-dc/bechtel-corporation-scholarship
Which gender should the applicant be?,African-American or Black,0.8799811005592346,0.3380061984062195,0.34648553256330816,0.37761014699935913,0.03891587240609143,CBC Spouses Performing Arts Scholarship,Washington DC,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/washington-dc/cbc-spouses-performing-arts-scholarship
Which gender should the applicant be?,African-American or Black,0.9089179635047911,0.2406724244356155,0.3464855676409842,0.3776102066040039,0.02862067641555466,CBC Spouses Visual Arts Scholarship,Washington DC,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/washington-dc/cbc-spouses-visual-arts-scholarship
Which gender should the applicant be?,18,0.698839545249939,0.2608759105205536,0.2120060887830011,0.2809582054615021,0.010859291834596782,CIA Undergraduate Scholarship Program,Washington DC,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/washington-dc/cia-undergraduate-scholarship-program
Which gender should the applicant be?,Applicants must be a U.S. citizen or permanent resident,0.1760343015193939,0.1289220154285431,0.2920002027489673,0.09612768888473511,0.0006370243621150811,Fund for Education Abroad - DC Area Scholarship,Washington DC,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/washington-dc/fund-for-education-abroad-dc-area-scholarship
Which gender should the applicant be?,single parents or those seeking to further their athletic pursuits,0.2078786492347717,0.2607392966747284,0.27459555439565375,0.20154635608196259,0.0029997483863005527,Jeffery Isaiah David Memorial Foundation Education Scholarship,Washington DC,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/washington-dc/jeffery-isaiah-david-memorial-foundation-education-scholarship
Which gender should the applicant be?,female,0.6600889563560486,0.1702100187540054,0.3426185695604346,0.7547924518585205,0.02905534472135026,Lettie Pate Whitehead Scholarship Program,Washington DC,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/washington-dc/lettie-pate-whitehead-scholarship-program
Which gender should the applicant be?,Navy,0.3485219478607178,0.1460670381784439,0.19570107295595365,0.1800786852836609,0.001794063760834419,Minority Serving Institute Scholarship Program,Washington DC,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/washington-dc/minority-serving-institute-scholarship-program
Which gender should the applicant be?,Must be a US citizen,0.4339478611946106,0.4322108626365661,0.2700242667362608,0.1077185869216919,0.005455400923514148,Public Diplomacy Council Fellowship,Washington DC,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/washington-dc/public-diplomacy-council-fellowship
Which gender should the applicant be?,"sophomores, juniors or seniors",0.7731804847717285,0.6602317094802856,0.34791726298715875,0.3304218351840973,0.0586843068982923,RTDNF Lee Thornton Scholarship,Washington DC,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/washington-dc/rtdnf-lee-thornton-scholarship
Which gender should the applicant be?,25 or younger,0.4820919632911682,0.1614784896373748,0.2730373338721264,0.26064926385879517,0.005540170207767004,Scholar Program Scholarship,Washington DC,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/washington-dc/scholar-program-scholarship
Which gender should the applicant be?,LGBTQ,0.9815284609794616,0.2816340029239654,0.2724567983342313,0.5243806838989258,0.039494108925126274,The Carlos Enrique Cisneros Point Scholarship,Washington DC,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/washington-dc/the-carlos-enrique-cisneros-point-scholarship
Which gender should the applicant be?,"Applicants must be third, fourth or fifth",0.1340937316417694,0.2834766805171966,0.30370448320761495,0.16429823637008667,0.0018967492449060812,The Luther and Mary Ida Vandross Scholarship,Washington DC,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/washington-dc/the-luther-and-mary-ida-vandross-scholarship
Which gender should the applicant be?,all genders,0.4100518226623535,0.3795791268348694,0.27680618461521195,0.5944282412528992,0.02561039594608454,Women's Law and Public Policy Fellowship Program,Washington DC,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/washington-dc/womens-law-and-public-policy-fellowship-program
Which gender should the applicant be?,women,0.2582349181175232,0.3696270585060119,0.27299527573859556,0.5783227682113647,0.015069683971752535,"Zonta Club of Washington, D.C. Undergraduate Scholarship",Washington DC,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/washington-dc/zonta-club-of-washington-d-c-undergraduate-scholarship
Which gender should the applicant be?,Women,0.2763039767742157,0.1122001260519027,0.27299527573859556,0.5783227682113647,0.004894472610625506,"BECA, Inc. Edna R. Anthony Memorial Scholarship",West Virginia,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/west-virginia/beca-inc-edna-r-anthony-memorial-scholarship
Which gender should the applicant be?,African-American or Black,0.8799811005592346,0.3380061984062195,0.34648553256330816,0.37761014699935913,0.03891587240609143,CBC Spouses Performing Arts Scholarship,West Virginia,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/west-virginia/cbc-spouses-performing-arts-scholarship
Which gender should the applicant be?,Candidates must be a citizen or legal resident of the United States,0.1411347836256027,0.2411775439977646,0.2766555610744432,0.1509130895137787,0.001421141247189467,EnerGIS GIS Scholarship,West Virginia,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/west-virginia/energis-gis-scholarship
Which gender should the applicant be?,Applicants must be US citizens,0.0854216963052749,0.214260920882225,0.2924261860463811,0.061174534261226654,0.0003274146367513491,James T. and Rose M. Perryman Family Foundation Scholarship,West Virginia,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/west-virginia/james-t-and-rose-m-perryman-family-foundation-scholarship
Which gender should the applicant be?,female,0.3873470425605774,0.7413499355316162,0.3426185695604346,0.7547924518585205,0.07426119688382285,Southern Automotive Womens Forum Scholarship,West Virginia,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/west-virginia/southern-automotive-womens-forum-scholarship
Which gender should the applicant be?,Applicants must be a member of the Presbyterian Church,0.2746432423591614,0.1857666373252868,0.22752987214888648,0.0648643746972084,0.0007529762808429209,Synod of the Trinity Presbyterian Scholarship Fund,West Virginia,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/west-virginia/synod-of-the-trinity-presbyterian-scholarship-fund
Which gender should the applicant be?,"Applicants must be third, fourth or fifth",0.1340937316417694,0.2834766805171966,0.30370448320761495,0.16429823637008667,0.0018967492449060812,The Luther and Mary Ida Vandross Scholarship,West Virginia,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/west-virginia/the-luther-and-mary-ida-vandross-scholarship
Which gender should the applicant be?,Applicant must be a high school senior or recent high school graduate,0.0765490233898162,0.4047442078590393,0.3175683032507184,0.07880116254091263,0.0007753362154355727,Underwood-Smith Teaching Scholars Program,West Virginia,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/west-virginia/underwood-smith-teaching-scholars-program
Which gender should the applicant be?,Applicants must be U.S. citizens or lawful residents,0.3644386827945709,0.6343095898628235,0.3111310586161997,0.08615338802337646,0.006196428934984548,West Virginia Engineering Science and Technology Scholarship Program,West Virginia,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/west-virginia/west-virginia-engineering-science-and-technology-scholarship-program
Which gender should the applicant be?,Applicants must be a United States citizen,0.2676470875740051,0.2761702537536621,0.3058611990391523,0.08638355135917664,0.0019529668079980088,West Virginia Higher Education Grant Program,West Virginia,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/west-virginia/west-virginia-higher-education-grant-program
Which gender should the applicant be?,African-American or Black,0.8799811005592346,0.3380061984062195,0.34648553256330816,0.37761014699935913,0.03891587240609143,CBC Spouses Performing Arts Scholarship,Wisconsin,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/wisconsin/cbc-spouses-performing-arts-scholarship
Which gender should the applicant be?,Applicants must have at least a sophomore,0.4347589612007141,0.6174578666687012,0.3445080987338362,0.1543978750705719,0.014278961587144623,Milwaukee Art Museum Garden Club,Wisconsin,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/wisconsin/milwaukee-art-museum-garden-club
Which gender should the applicant be?,females,0.95345801115036,0.8887426257133484,0.32451336740077225,0.7001440525054932,0.19252963050603777,William E. and Barbara I. Van Trump Scholarship,Wisconsin,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/wisconsin/william-e-and-barbara-i-van-trump-scholarship
Which gender should the applicant be?,female,0.5753812193870544,0.0885358452796936,0.3426185695604346,0.7547924518585205,0.013173866747733158,Wisconsin Women in Lodging & HSMAI-WI,Wisconsin,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/wisconsin/wisconsin-women-in-lodging-and-hsmai-wi
Which gender should the applicant be?,female,0.2892473042011261,0.6245021820068359,0.3426185695604346,0.7547924518585205,0.046713426664856075,Wisconsin Women's Alliance Foundation Scholarship,Wisconsin,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/wisconsin/wisconsin-womens-alliance-foundation-scholarship
Which gender should the applicant be?,Applicants must be from northeast or central Wisconsin,0.3644196093082428,0.2416169494390487,0.2535333041487069,0.053039342164993286,0.0011840288385397627,WPS Technical College Scholarship,Wisconsin,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/wisconsin/wps-technical-college-scholarship
Which gender should the applicant be?,African-American or Black,0.8799811005592346,0.3380061984062195,0.3464856027186602,0.3776102364063263,0.03891588949979551,CBC Spouses Performing Arts Scholarship,Wyoming,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/wyoming/cbc-spouses-performing-arts-scholarship
Which gender should the applicant be?,females,0.95345801115036,0.8887426257133484,0.32451336740077225,0.7001440525054932,0.19252963050603777,William E. and Barbara I. Van Trump Scholarship,Wyoming,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/wyoming/william-e-and-barbara-i-van-trump-scholarship
Which gender should the applicant be?,Women,0.9790216684341432,0.6487849950790405,0.27299527573859556,0.5783227682113647,0.1002809693108311,Wyoming Space Grant Undergraduate Fellowships,Wyoming,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/wyoming/wyoming-space-grant-undergraduate-fellowships
Which gender should the applicant be?,freshmen,0.0909962728619575,0.1209202483296394,0.30179604716684627,0.2374400496482849,0.0007884790459915796,Abe and Annie Seibel Foundation,Texas,https://comptroller.texas.gov/programs/education/msp/funding/aid/scholarship/scaasf.php
Which gender should the applicant be?,minority,0.3815719485282898,0.1785461455583572,0.2548535226405352,0.45126718282699585,0.00783522209893556,American Chemical Society Scholars Program,Texas,https://comptroller.texas.gov/programs/education/msp/funding/aid/scholarship/scamchem.php
Which gender should the applicant be?,Applicant must demonstrate patriotism,0.0863420143723487,0.2962072789669037,0.23141260256712465,0.11235243827104568,0.0006649475830110546,American Legion Oratorical Contest,Texas,https://comptroller.texas.gov/programs/education/msp/funding/aid/scholarship/scaloc.php
Which gender should the applicant be?,Must be a current national member of DECA,0.5528619885444641,0.1116623431444168,0.21513215865211927,0.1689501702785492,0.0022438170163091263,DECA Scholarship Awards,Texas,https://comptroller.texas.gov/programs/education/msp/funding/aid/scholarship/scdeca.php
Which gender should the applicant be?,a high school senior,0.1321702599525451,0.1693751364946365,0.31619111861305677,0.33405858278274536,0.0023645892111531404,Energize Your Education,Texas,https://comptroller.texas.gov/programs/education/msp/funding/aid/scholarship/ElectricityPlans.php
Which gender should the applicant be?,"You must be a United
    States citizen",0.1477099657058715,0.3165173530578613,0.2165856372350934,0.05170772969722748,0.00052359132881234,George & Mary Josephine Hamman Foundation Scholarships,Texas,https://comptroller.texas.gov/programs/education/msp/funding/aid/scholarship/schammon.php
Which gender should the applicant be?,Applicants must be a full-time student,0.1599310487508773,0.1079460382461547,0.27119735191608296,0.03165867179632187,0.00014822369251901583,Hope Pierce Tartt Scholarship,Texas,https://comptroller.texas.gov/programs/education/msp/funding/aid/scholarship/schpts.php
Which gender should the applicant be?,"16, but not more than 25 years of age",0.284930020570755,0.0941216722130775,0.225836216718301,0.2358824610710144,0.0014286211784489981,Kids' Chance of Texas Scholarship,Texas,https://comptroller.texas.gov/programs/education/msp/funding/aid/scholarship/kctx.php
Which gender should the applicant be?,citizens of the United States or Canada,0.3850438892841339,0.5945584774017334,0.3088202816316451,0.20403628051280975,0.014425073141074898,National Association of Plumbing-Heating-Cooling Contractors Educational Foundation Scholarship,Texas,https://comptroller.texas.gov/programs/education/msp/funding/aid/scholarship/scnaphcc.php
Which gender should the applicant be?,sex or national origin,0.3266884982585907,0.2880490124225616,0.32120964664152296,0.6847183108329773,0.0206966834220398,National Society Daughters of the American Revolution,Texas,https://comptroller.texas.gov/programs/education/msp/funding/aid/scholarship/scnsdars.php
Which gender should the applicant be?,Male,0.6480117440223694,0.2427701950073242,0.33037060266253593,0.7359852194786072,0.03825152306039647,Rocco C. Caffarelli Scholarship,Texas,https://comptroller.texas.gov/programs/education/msp/funding/aid/scholarship/roccocaff.php
Which gender should the applicant be?,between the ages of 16 and 21 years of age,0.380027025938034,0.3585546612739563,0.2573589105715697,0.28226199746131897,0.009898319677477327,Scott Alan Turner Personal Finance Scholarship,Texas,https://comptroller.texas.gov/programs/education/msp/funding/aid/scholarship/turner.php
Which gender should the applicant be?,children or grandchildren,0.1619201749563217,0.099426232278347,0.2333105328439296,0.3113763928413391,0.001169558569643902,Sid Richardson Memorial Fund,Texas,https://comptroller.texas.gov/programs/education/msp/funding/aid/scholarship/scsrmf.php
Which gender should the applicant be?,female,0.6770798563957214,0.6408899426460266,0.3426185695604346,0.7547924518585205,0.11221781177001432,Society of Women Engineers Scholarship Program,Texas,https://comptroller.texas.gov/programs/education/msp/funding/aid/scholarship/scswesp.php
Which gender should the applicant be?,economically disadvantaged,0.7179029583930969,0.5428391695022583,0.20721844201800466,0.23995912075042725,0.01937771599410739,Texas Department of Transportation's Conditional Grant Program,Texas,https://comptroller.texas.gov/programs/education/msp/funding/aid/scholarship/sctxdot.php
Which gender should the applicant be?,under 24 years old,0.5942813158035278,0.3202206492424011,0.2899587346219468,0.3212912082672119,0.01772868189622157,Iraq And Afghanistan Service Grant,Texas,https://comptroller.texas.gov/programs/education/msp/funding/aid/federal-programs/fdiraqafghan.php
Which gender should the applicant be?,between the ages of 17 and 26,0.6702338457107544,0.2335889637470245,0.2590709116267062,0.3111674189567566,0.012620932560694258,Army ROTC Scholarship Program,Texas,https://comptroller.texas.gov/programs/education/msp/funding/aid/federal-programs/fdarotcsp.php
Which gender should the applicant be?,"between 17 and 23 years
    of age",0.4590822756290436,0.1942703425884246,0.27764201547907685,0.3100508749485016,0.007677417908698015,Service Academy - Air Force,Texas,https://comptroller.texas.gov/programs/education/msp/funding/aid/federal-programs/fdsaf.php
Which gender should the applicant be?,freshmen,0.0909962728619575,0.1209202483296394,0.30179604716684627,0.2374400496482849,0.0007884790459915796,Abe and Annie Seibel Foundation,Texas,https://comptroller.texas.gov/programs/education/msp/funding/aid/scholarship/scaasf.php
Which gender should the applicant be?,minority,0.3815719485282898,0.1785461455583572,0.2548535226405352,0.45126718282699585,0.00783522209893556,American Chemical Society Scholars Program,Texas,https://comptroller.texas.gov/programs/education/msp/funding/aid/scholarship/scamchem.php
Which gender should the applicant be?,Applicant must demonstrate patriotism,0.0863420143723487,0.2962072789669037,0.23141260256712465,0.11235243827104568,0.0006649475830110546,American Legion Oratorical Contest,Texas,https://comptroller.texas.gov/programs/education/msp/funding/aid/scholarship/scaloc.php
Which gender should the applicant be?,Must be a current national member of DECA,0.5528619885444641,0.1116623431444168,0.21513215865211927,0.1689501702785492,0.0022438170163091263,DECA Scholarship Awards,Texas,https://comptroller.texas.gov/programs/education/msp/funding/aid/scholarship/scdeca.php
Which gender should the applicant be?,a high school senior,0.1321702599525451,0.1693751364946365,0.31619104845770474,0.3340584635734558,0.0023645878426996614,Energize Your Education,Texas,https://comptroller.texas.gov/programs/education/msp/funding/aid/scholarship/ElectricityPlans.php
Which gender should the applicant be?,"You must be a United
    States citizen",0.1477099657058715,0.3165173530578613,0.2165856372350934,0.05170772969722748,0.00052359132881234,George & Mary Josephine Hamman Foundation Scholarships,Texas,https://comptroller.texas.gov/programs/education/msp/funding/aid/scholarship/schammon.php
Which gender should the applicant be?,Applicants must be a full-time student,0.1599310487508773,0.1079460382461547,0.27119735191608296,0.03165867179632187,0.00014822369251901583,Hope Pierce Tartt Scholarship,Texas,https://comptroller.texas.gov/programs/education/msp/funding/aid/scholarship/schpts.php
Which gender should the applicant be?,"16, but not more than 25 years of age",0.284930020570755,0.0941216722130775,0.225836216718301,0.2358824610710144,0.0014286211784489981,Kids' Chance of Texas Scholarship,Texas,https://comptroller.texas.gov/programs/education/msp/funding/aid/scholarship/kctx.php
Which gender should the applicant be?,citizens of the United States or Canada,0.3850438892841339,0.5945584774017334,0.3088202816316451,0.20403628051280975,0.014425073141074898,National Association of Plumbing-Heating-Cooling Contractors Educational Foundation Scholarship,Texas,https://comptroller.texas.gov/programs/education/msp/funding/aid/scholarship/scnaphcc.php
Which gender should the applicant be?,sex or national origin,0.3266884982585907,0.2880490124225616,0.32120964664152296,0.6847183108329773,0.0206966834220398,National Society Daughters of the American Revolution,Texas,https://comptroller.texas.gov/programs/education/msp/funding/aid/scholarship/scnsdars.php
Which gender should the applicant be?,Male,0.6480117440223694,0.2427701950073242,0.33037060266253593,0.7359852194786072,0.03825152306039647,Rocco C. Caffarelli Scholarship,Texas,https://comptroller.texas.gov/programs/education/msp/funding/aid/scholarship/roccocaff.php
Which gender should the applicant be?,between the ages of 16 and 21 years of age,0.380027025938034,0.3585546612739563,0.2573589105715697,0.28226199746131897,0.009898319677477327,Scott Alan Turner Personal Finance Scholarship,Texas,https://comptroller.texas.gov/programs/education/msp/funding/aid/scholarship/turner.php
Which gender should the applicant be?,children or grandchildren,0.1619201749563217,0.099426232278347,0.2333105328439296,0.3113763928413391,0.001169558569643902,Sid Richardson Memorial Fund,Texas,https://comptroller.texas.gov/programs/education/msp/funding/aid/scholarship/scsrmf.php
Which gender should the applicant be?,female,0.6770798563957214,0.6408899426460266,0.3426185695604346,0.7547924518585205,0.11221781177001432,Society of Women Engineers Scholarship Program,Texas,https://comptroller.texas.gov/programs/education/msp/funding/aid/scholarship/scswesp.php
Which gender should the applicant be?,economically disadvantaged,0.7179029583930969,0.5428391695022583,0.20721844201800466,0.23995912075042725,0.01937771599410739,Texas Department of Transportation's Conditional Grant Program,Texas,https://comptroller.texas.gov/programs/education/msp/funding/aid/scholarship/sctxdot.php
Which gender should the applicant be?,under 24 years old,0.5942813158035278,0.3202206492424011,0.2899587346219468,0.3212912082672119,0.01772868189622157,Iraq And Afghanistan Service Grant,Texas,https://comptroller.texas.gov/programs/education/msp/funding/aid/federal-programs/fdiraqafghan.php
Which gender should the applicant be?,between the ages of 17 and 26,0.6702338457107544,0.2335889637470245,0.2590709116267062,0.3111674189567566,0.012620932560694258,Army ROTC Scholarship Program,Texas,https://comptroller.texas.gov/programs/education/msp/funding/aid/federal-programs/fdarotcsp.php
Which gender should the applicant be?,"between 17 and 23 years
    of age",0.4590822756290436,0.1942703425884246,0.27764201547907685,0.3100508749485016,0.007677417908698015,Service Academy - Air Force,Texas,https://comptroller.texas.gov/programs/education/msp/funding/aid/federal-programs/fdsaf.php
